投球数,球種,球速,結果,投手,打者,スコア
3,カーブ,118km/h,ボール,赤星 優志,近本 光司,0-4
4,ストレート,144km/h,四球,赤星 優志,近本 光司,0-4
1,カーブ,117km/h,見逃し,赤星 優志,中野 拓夢,0-4
2,ツーシーム,137km/h,ボール,赤星 優志,中野 拓夢,0-4
3,ストレート,145km/h,ファウル,赤星 優志,中野 拓夢,0-4
4,ストレート,147km/h,見三振  [構えたところにズバリ],赤星 優志,中野 拓夢,0-4
1,ツーシーム,-,遊ゴロ,ガンケル,ポランコ,0-4
1,ツーシーム,146km/h,中飛,ガンケル,岡本 和真,0-4
1,ストレート,147km/h,ボール,ガンケル,中田 翔,0-4
2,ツーシーム,145km/h,右安,ガンケル,中田 翔,0-4
1,スプリット,136km/h,ボール,ガンケル,丸 佳浩,0-4
2,カットボール,136km/h,ボール,ガンケル,丸 佳浩,0-4
3,ストレート,144km/h,見逃し,ガンケル,丸 佳浩,0-4
4,ツーシーム,144km/h,見逃し,ガンケル,丸 佳浩,0-4
5,ツーシーム,146km/h,ボール,ガンケル,丸 佳浩,0-4
6,スライダー,129km/h,ファウル,ガンケル,丸 佳浩,0-4
7,スプリット,137km/h,四球,ガンケル,丸 佳浩,0-4
1,カットボール,133km/h,見逃し,ガンケル,ウォーカー,0-4
2,スプリット,135km/h,空振り  [ハーフスイング],ガンケル,ウォーカー,0-4
3,ストレート,145km/h,ボール  [高めのつり球を要求],ガンケル,ウォーカー,0-4
4,スプリット,136km/h,ボール  [ワンバウンド],ガンケル,ウォーカー,0-4
5,スプリット,136km/h,ファウル,ガンケル,ウォーカー,0-4
6,ストレート,145km/h,ファウル,ガンケル,ウォーカー,0-4
7,スライダー,131km/h,ボール,ガンケル,ウォーカー,0-4
8,スプリット,135km/h,遊ゴロ,ガンケル,ウォーカー,0-4
1,カーブ,-,見逃し,赤星 優志,糸井 嘉男,0-4
2,ストレート,145km/h,二ゴロ,赤星 優志,糸井 嘉男,0-4
1,カーブ,116km/h,空振り,赤星 優志,佐藤 輝明,0-4
2,フォーク,136km/h,空振り  [ワンバウンド],赤星 優志,佐藤 輝明,0-4
3,ストレート,147km/h,ボール,赤星 優志,佐藤 輝明,0-4
4,フォーク,136km/h,中飛,赤星 優志,佐藤 輝明,0-4
1,ツーシーム,137km/h,ボール,赤星 優志,大山 悠輔,0-4
2,ツーシーム,136km/h,ボール  [ワンバウンド],赤星 優志,大山 悠輔,0-4
3,カーブ,119km/h,空振り,赤星 優志,大山 悠輔,0-4
4,カットボール,137km/h,見逃し,赤星 優志,大山 悠輔,0-4
5,ストレート,147km/h,ボール,赤星 優志,大山 悠輔,0-4
6,ストレート,148km/h,四球,赤星 優志,大山 悠輔,0-4
1,ツーシーム,137km/h,見逃し,赤星 優志,糸原 健斗,0-4
2,ストレート,147km/h,ボール,赤星 優志,糸原 健斗,0-4
3,ストレート,146km/h,ファウル,赤星 優志,糸原 健斗,0-4
4,フォーク,138km/h,ボール  [ワンバウンド],赤星 優志,糸原 健斗,0-4
5,カーブ,119km/h,二ゴロ  [泳ぎ],赤星 優志,糸原 健斗,0-4
1,ツーシーム,141km/h,ボール,ガンケル,小林 誠司,0-4
2,ストレート,142km/h,見逃し,ガンケル,小林 誠司,0-4
3,ツーシーム,143km/h,ファウル,ガンケル,小林 誠司,0-4
4,ストレート,144km/h,ファウル,ガンケル,小林 誠司,0-4
5,ツーシーム,144km/h,二ゴロ,ガンケル,小林 誠司,0-4
1,ストレート,141km/h,見逃し,ガンケル,赤星 優志,0-4
2,スライダー,133km/h,二安  [グラブ弾く],ガンケル,赤星 優志,0-4
1,スプリット,136km/h,見逃し,ガンケル,吉川 尚輝,0-4
2,スライダー,133km/h,二ゴロ  [逆シングル、グラブトス],ガンケル,吉川 尚輝,0-4
1,ツーシーム,142km/h,ボール,ガンケル,坂本 勇人,0-4
2,ストレート,143km/h,ボール,ガンケル,坂本 勇人,0-4
3,ツーシーム,139km/h,ファウル,ガンケル,坂本 勇人,0-4
4,カットボール,135km/h,ボール,ガンケル,坂本 勇人,0-4
5,カットボール,133km/h,見逃し,ガンケル,坂本 勇人,0-4
6,ストレート,144km/h,四球,ガンケル,坂本 勇人,0-4
1,スプリット,134km/h,ファウル,ガンケル,ポランコ,0-4
2,ストレート,142km/h,ボール  [高めのつり球を要求],ガンケル,ポランコ,0-4
3,カットボール,134km/h,ボール,ガンケル,ポランコ,0-4
4,スプリット,133km/h,見逃し,ガンケル,ポランコ,0-4
5,スプリット,135km/h,ボール  [ワンバウンド],ガンケル,ポランコ,0-4
6,スプリット,136km/h,一ゴロ,ガンケル,ポランコ,0-4
1,カットボール,132km/h,ボール,赤星 優志,木浪 聖也,0-4
2,カットボール,133km/h,ファウル,赤星 優志,木浪 聖也,0-4
3,カットボール,134km/h,ファウル,赤星 優志,木浪 聖也,0-4
4,ツーシーム,134km/h,三ゴロ,赤星 優志,木浪 聖也,0-4
1,カットボール,133km/h,見逃し,赤星 優志,梅野 隆太郎,0-4
2,カットボール,134km/h,ファウル,赤星 優志,梅野 隆太郎,0-4
3,フォーク,136km/h,ボール  [ワンバウンド],赤星 優志,梅野 隆太郎,0-4
4,ストレート,145km/h,ファウル,赤星 優志,梅野 隆太郎,0-4
5,ストレート,145km/h,二ゴロ,赤星 優志,梅野 隆太郎,0-4
1,カットボール,135km/h,空振り,赤星 優志,豊田 寛,0-4
2,カットボール,134km/h,ボール,赤星 優志,豊田 寛,0-4
3,カーブ,119km/h,ボール  [ワンバウンド],赤星 優志,豊田 寛,0-4
4,カットボール,136km/h,見逃し,赤星 優志,豊田 寛,0-4
5,ストレート,146km/h,ファウル,赤星 優志,豊田 寛,0-4
6,フォーク,136km/h,空三振,赤星 優志,豊田 寛,0-4
1,ストレート,148km/h,ファウル,浜地 真澄,岡本 和真,0-5
2,ストレート,149km/h,左中本  [本塁打確信、スタンド中段],浜地 真澄,岡本 和真,0-5
1,ストレート,149km/h,ボール,浜地 真澄,中田 翔,0-5
2,ストレート,148km/h,見逃し,浜地 真澄,中田 翔,0-5
3,ストレート,148km/h,ファウル,浜地 真澄,中田 翔,0-5
4,カットボール,137km/h,ボール  [ハーフスイング],浜地 真澄,中田 翔,0-5
5,スライダー,134km/h,ファウル,浜地 真澄,中田 翔,0-5
6,ストレート,147km/h,ファウル,浜地 真澄,中田 翔,0-5
7,ストレート,148km/h,ファウル,浜地 真澄,中田 翔,0-5
8,カーブ,122km/h,ボール  [ワンバウンド],浜地 真澄,中田 翔,0-5
9,カットボール,133km/h,捕邪飛,浜地 真澄,中田 翔,0-5
1,カーブ,122km/h,ファウル,浜地 真澄,丸 佳浩,0-5
2,パーム,125km/h,ファウル,浜地 真澄,丸 佳浩,0-5
3,ストレート,148km/h,ボール,浜地 真澄,丸 佳浩,0-5
4,パーム,127km/h,ボール  [ワンバウンド],浜地 真澄,丸 佳浩,0-5
5,カットボール,137km/h,ファウル,浜地 真澄,丸 佳浩,0-5
6,ストレート,146km/h,空三振,浜地 真澄,丸 佳浩,0-5
1,カットボール,136km/h,見逃し,浜地 真澄,ウォーカー,0-5
2,ストレート,148km/h,見逃し,浜地 真澄,ウォーカー,0-5
3,ストレート,149km/h,見三振  [構えたところにズバリ],浜地 真澄,ウォーカー,0-5
1,カットボール,133km/h,ボール,赤星 優志,近本 光司,0-5
2,ツーシーム,135km/h,空振り,赤星 優志,近本 光司,0-5
3,カーブ,118km/h,見逃し,赤星 優志,近本 光司,0-5
4,ストレート,145km/h,ファウル,赤星 優志,近本 光司,0-5
5,ツーシーム,135km/h,一ゴロ,赤星 優志,近本 光司,0-5
1,カットボール,132km/h,ファウル,赤星 優志,中野 拓夢,0-5
2,ストレート,144km/h,中２,赤星 優志,中野 拓夢,0-5
1,ツーシーム,135km/h,ボール,赤星 優志,糸井 嘉男,2-5
2,ツーシーム,135km/h,右本  [本塁打確信、スタンド中段],赤星 優志,糸井 嘉男,2-5
1,ストレート,145km/h,見逃し,赤星 優志,佐藤 輝明,2-5
2,ストレート,145km/h,遊ゴロ,赤星 優志,佐藤 輝明,2-5
1,カットボール,135km/h,見逃し,赤星 優志,大山 悠輔,2-5
2,ストレート,146km/h,ボール,赤星 優志,大山 悠輔,2-5
3,ストレート,145km/h,ボール,赤星 優志,大山 悠輔,2-5
4,カーブ,120km/h,遊安  [逆シングル],赤星 優志,大山 悠輔,2-5
1,カットボール,132km/h,見逃し,赤星 優志,糸原 健斗,2-5
2,ストレート,145km/h,左飛,赤星 優志,糸原 健斗,2-5
1,カットボール,135km/h,空振り,浜地 真澄,小林 誠司,2-5
2,カットボール,132km/h,見逃し,浜地 真澄,小林 誠司,2-5
3,ストレート,144km/h,中飛,浜地 真澄,小林 誠司,2-5
1,ストレート,144km/h,見逃し,浜地 真澄,赤星 優志,2-5
2,ストレート,147km/h,ボール,浜地 真澄,赤星 優志,2-5
3,ストレート,145km/h,ファウル,浜地 真澄,赤星 優志,2-5
4,ストレート,142km/h,ファウル,浜地 真澄,赤星 優志,2-5
5,ストレート,140km/h,ボール,浜地 真澄,赤星 優志,2-5
6,ストレート,141km/h,ボール,浜地 真澄,赤星 優志,2-5
7,ストレート,142km/h,見三振,浜地 真澄,赤星 優志,2-5
1,スライダー,120km/h,見逃し,渡邉 雄大,吉川 尚輝,2-5
2,ストレート,137km/h,ボール,渡邉 雄大,吉川 尚輝,2-5
3,スライダー,124km/h,右安,渡邉 雄大,吉川 尚輝,2-5
1,ツーシーム,136km/h,ボール  [ワンバウンド],渡邉 雄大,坂本 勇人,2-5
1,ツーシーム,136km/h,ボール  [ワンバウンド],渡邉 雄大,坂本 勇人,2-5
1,ツーシーム,135km/h,ボール,渡邉 雄大,ポランコ,2-5
2,スライダー,123km/h,見逃し,渡邉 雄大,ポランコ,2-5
3,スライダー,126km/h,ファウル,渡邉 雄大,ポランコ,2-5
4,スライダー,126km/h,空三振  [投手吼える],渡邉 雄大,ポランコ,2-5
1,カットボール,131km/h,ファウル,赤星 優志,木浪 聖也,2-5
2,カットボール,132km/h,見逃し,赤星 優志,木浪 聖也,2-5
3,フォーク,133km/h,ファウル,赤星 優志,木浪 聖也,2-5
4,ストレート,145km/h,ボール,赤星 優志,木浪 聖也,2-5
5,ストレート,145km/h,ボール,赤星 優志,木浪 聖也,2-5
6,カーブ,119km/h,ファウル,赤星 優志,木浪 聖也,2-5
7,ツーシーム,134km/h,ファウル,赤星 優志,木浪 聖也,2-5
8,ストレート,146km/h,ファウル,赤星 優志,木浪 聖也,2-5
9,ツーシーム,135km/h,遊ゴロ,赤星 優志,木浪 聖也,2-5
1,カットボール,135km/h,ボール,赤星 優志,梅野 隆太郎,2-5
2,カットボール,135km/h,空振り,赤星 優志,梅野 隆太郎,2-5
3,カットボール,135km/h,投ゴロ,赤星 優志,梅野 隆太郎,2-5
1,カーブ,119km/h,ファウル,赤星 優志,小幡 竜平,2-5
2,カーブ,117km/h,ボール  [ワンバウンド],赤星 優志,小幡 竜平,2-5
3,ツーシーム,135km/h,二ゴロ,赤星 優志,小幡 竜平,2-5
1,ストレート,150km/h,空振り,アルカンタラ,岡本 和真,2-5
2,ストレート,148km/h,見逃し,アルカンタラ,岡本 和真,2-5
3,ストレート,151km/h,ボール,アルカンタラ,岡本 和真,2-5
4,ストレート,151km/h,ファウル,アルカンタラ,岡本 和真,2-5
5,スプリット,136km/h,ボール  [ワンバウンド],アルカンタラ,岡本 和真,2-5
6,ストレート,149km/h,ボール,アルカンタラ,岡本 和真,2-5
7,スライダー,139km/h,四球  [ワンバウンド],アルカンタラ,岡本 和真,2-5
1,スプリット,134km/h,見逃し,アルカンタラ,中田 翔,2-5
2,ストレート,151km/h,ファウル,アルカンタラ,中田 翔,2-5
3,スプリット,137km/h,空三振  [ワンバウンド],アルカンタラ,中田 翔,2-5
1,ストレート,149km/h,ファウル,アルカンタラ,丸 佳浩,2-5
2,スライダー,140km/h,空振り,アルカンタラ,丸 佳浩,2-5
3,スプリット,135km/h,ボール,アルカンタラ,丸 佳浩,2-5
4,スプリット,135km/h,ボール,アルカンタラ,丸 佳浩,2-5
5,スプリット,136km/h,ボール  [ハーフスイング],アルカンタラ,丸 佳浩,2-5
6,ストレート,150km/h,ファウル,アルカンタラ,丸 佳浩,2-5
7,ストレート,150km/h,ファウル,アルカンタラ,丸 佳浩,2-5
8,ストレート,151km/h,四球,アルカンタラ,丸 佳浩,2-5
1,スプリット,137km/h,ファウル,アルカンタラ,ウォーカー,2-5
2,ストレート,152km/h,ファウル,アルカンタラ,ウォーカー,2-5
3,ストレート,151km/h,見三振,アルカンタラ,ウォーカー,2-5
1,ストレート,150km/h,中安,アルカンタラ,小林 誠司,2-5
1,ストレート,151km/h,ボール,アルカンタラ,ウィーラー,2-6
2,ストレート,151km/h,見逃し,アルカンタラ,ウィーラー,2-6
3,スプリット,137km/h,ボール,アルカンタラ,ウィーラー,2-6
4,ストレート,150km/h,ファウル,アルカンタラ,ウィーラー,2-6
5,ストレート,151km/h,遊安,アルカンタラ,ウィーラー,2-6
1,スプリット,136km/h,見逃し,アルカンタラ,吉川 尚輝,2-6
1,スプリット,136km/h,見逃し,アルカンタラ,吉川 尚輝,2-9
2,ストレート,151km/h,空振り,アルカンタラ,吉川 尚輝,2-9
3,スプリット,138km/h,ボール,アルカンタラ,吉川 尚輝,2-9
4,ストレート,150km/h,ボール,アルカンタラ,吉川 尚輝,2-9
5,ストレート,149km/h,ファウル,アルカンタラ,吉川 尚輝,2-9
6,ストレート,150km/h,ファウル,アルカンタラ,吉川 尚輝,2-9
7,ストレート,150km/h,ボール,アルカンタラ,吉川 尚輝,2-9
8,ストレート,149km/h,左２  [ポテンヒット],アルカンタラ,吉川 尚輝,2-9
1,スライダー,138km/h,遊ゴロ,アルカンタラ,坂本 勇人,2-9
1,ストレート,152km/h,中安,平内 龍太,近本 光司,2-9
1,ストレート,150km/h,ファウル,平内 龍太,中野 拓夢,2-9
2,ツーシーム,144km/h,ボール,平内 龍太,中野 拓夢,2-9
3,ストレート,152km/h,ボール,平内 龍太,中野 拓夢,2-9
4,ストレート,153km/h,右安,平内 龍太,中野 拓夢,2-9
1,ストレート,151km/h,遊飛  [詰り],平内 龍太,糸井 嘉男,2-9
1,スプリット,145km/h,見逃し,平内 龍太,佐藤 輝明,3-9
2,スプリット,143km/h,空振り  [ワンバウンド],平内 龍太,佐藤 輝明,3-9
3,ストレート,153km/h,中犠飛,平内 龍太,佐藤 輝明,3-9
1,カットボール,143km/h,空振り  [ハーフスイング],平内 龍太,大山 悠輔,3-9
2,スプリット,148km/h,ボール  [ワンバウンド],平内 龍太,大山 悠輔,3-9
1,カットボール,143km/h,空振り  [ハーフスイング],平内 龍太,大山 悠輔,3-9
2,スプリット,148km/h,ボール  [ワンバウンド],平内 龍太,大山 悠輔,3-9
3,カットボール,141km/h,見逃し,平内 龍太,大山 悠輔,3-9
4,スプリット,145km/h,ボール,平内 龍太,大山 悠輔,3-9
5,ストレート,153km/h,空三振,平内 龍太,大山 悠輔,3-9
1,カーブ,-,ボール,小野 泰己,松原 聖弥,3-9
2,ストレート,152km/h,ボール,小野 泰己,松原 聖弥,3-9
3,スライダー,143km/h,見逃し,小野 泰己,松原 聖弥,3-9
4,スライダー,139km/h,空振り,小野 泰己,松原 聖弥,3-9
5,ストレート,152km/h,ファウル,小野 泰己,松原 聖弥,3-9
6,ストレート,151km/h,二ゴロ,小野 泰己,松原 聖弥,3-9
1,スライダー,135km/h,ボール,小野 泰己,岡本 和真,3-9
2,ストレート,150km/h,ボール,小野 泰己,岡本 和真,3-9
3,ストレート,150km/h,右安,小野 泰己,岡本 和真,3-9
1,ストレート,150km/h,ボール,小野 泰己,中田 翔,3-9
2,スライダー,137km/h,見逃し,小野 泰己,中田 翔,3-9
3,スライダー,134km/h,ファウル,小野 泰己,中田 翔,3-9
4,ストレート,152km/h,遊ゴロ  [詰り、ランニングスロー、送球がバウンド],小野 泰己,中田 翔,3-9
1,ストレート,153km/h,遊ゴロ,小野 泰己,丸 佳浩,3-9
1,ストレート,157km/h,ファウル,ビエイラ,糸原 健斗,3-9
2,ストレート,158km/h,ボール,ビエイラ,糸原 健斗,3-9
3,ストレート,157km/h,見逃し,ビエイラ,糸原 健斗,3-9
4,スライダー,140km/h,ボール,ビエイラ,糸原 健斗,3-9
5,ストレート,156km/h,ファウル,ビエイラ,糸原 健斗,3-9
6,ストレート,157km/h,ファウル  [自打球],ビエイラ,糸原 健斗,3-9
7,ストレート,157km/h,ファウル,ビエイラ,糸原 健斗,3-9
8,ストレート,156km/h,遊ゴロ,ビエイラ,糸原 健斗,3-9
1,ストレート,157km/h,見逃し,ビエイラ,木浪 聖也,4-9
2,スライダー,140km/h,ボール  [ワンバウンド],ビエイラ,木浪 聖也,4-9
3,ストレート,157km/h,右中本  [スタンドギリギリ],ビエイラ,木浪 聖也,4-9
1,ストレート,156km/h,空振り,ビエイラ,梅野 隆太郎,5-9
2,ストレート,157km/h,空振り,ビエイラ,梅野 隆太郎,5-9
3,ストレート,158km/h,ボール,ビエイラ,梅野 隆太郎,5-9
4,スライダー,142km/h,ボール,ビエイラ,梅野 隆太郎,5-9
5,ストレート,157km/h,ボール,ビエイラ,梅野 隆太郎,5-9
6,ストレート,155km/h,左本  [本塁打確信、スタンド中段],ビエイラ,梅野 隆太郎,5-9
1,ストレート,155km/h,見逃し,ビエイラ,ロハス・ジュニア,5-9
