投球数,球種,球速,結果,投手,打者,スコア,アウトカウント
1,ストレート,157km/h,ファウル,ゲレーロ,紅林 弘太郎,2-2,●
2,ストレート,157km/h,見逃し,ゲレーロ,紅林 弘太郎,2-2,●
3,ストレート,-,二ゴロ,ゲレーロ,紅林 弘太郎,2-2,●
1,ストレート,158km/h,ボール,ゲレーロ,福田 周平,2-2,●●●
2,ストレート,159km/h,見逃し,ゲレーロ,福田 周平,2-2,●●●
3,スライダー,140km/h,ファウル,ゲレーロ,福田 周平,2-2,●●●
4,ストレート,158km/h,ファウル,ゲレーロ,福田 周平,2-2,●●●
5,ストレート,160km/h,ファウル,ゲレーロ,福田 周平,2-2,●●●
6,ストレート,-,空三振  [ファウルチップ],ゲレーロ,福田 周平,2-2,●●●
1,ストレート,-,ファウル,本田 仁海,中村 奨吾,2-2,●
2,スライダー,-,左飛,本田 仁海,中村 奨吾,2-2,●
1,スライダー,138km/h,空振り,本田 仁海,山口 航輝,2-2,●●
2,ストレート,152km/h,ボール,本田 仁海,山口 航輝,2-2,●●
3,ストレート,-,捕邪飛,本田 仁海,山口 航輝,2-2,●●
1,ストレート,-,中飛  [フェンスギリギリ、観客ため息],本田 仁海,安田 尚憲,2-2,●●●
1,ストレート,148km/h,ボール,益田 直也,宗 佑磨,2-2,●
2,シンカー,122km/h,見逃し,益田 直也,宗 佑磨,2-2,●
3,シンカー,-,投ゴロ  [バットの先、観客どよめく],益田 直也,宗 佑磨,2-2,●
1,ストレート,149km/h,見逃し,益田 直也,吉田 正尚,2-2,●●
2,シンカー,126km/h,ボール,益田 直也,吉田 正尚,2-2,●●
3,シンカー,-,ファウル,益田 直也,吉田 正尚,2-2,●●
4,ストレート,151km/h,ボール,益田 直也,吉田 正尚,2-2,●●
5,シンカー,129km/h,ボール,益田 直也,吉田 正尚,2-2,●●
6,シンカー,127km/h,ファウル  [自打球],益田 直也,吉田 正尚,2-2,●●
7,ストレート,-,見三振  [構えたところにズバリ、一塁へ歩きかける],益田 直也,吉田 正尚,2-2,●●
1,ストレート,149km/h,ボール,益田 直也,杉本 裕太郎,2-2,●●●
2,スライダー,132km/h,空振り  [フルスイング],益田 直也,杉本 裕太郎,2-2,●●●
3,ストレート,148km/h,ファウル,益田 直也,杉本 裕太郎,2-2,●●●
4,ストレート,148km/h,見三振  [構えたところにズバリ、全く反応できず],益田 直也,杉本 裕太郎,2-2,●●●
1,フォーク,137km/h,ボール,本田 仁海,レアード,2-2,●
2,スライダー,-,捕邪飛  [高々と舞い上がる],本田 仁海,レアード,2-2,●
1,ストレート,-,左安,本田 仁海,髙部 瑛斗,2-2,●
1,ストレート,-,投犠打,本田 仁海,茶谷 健太,2-2,●●
1,ストレート,154km/h,見逃し,本田 仁海,佐藤 都志也,2-2,●●●
2,チェンジアップ,137km/h,ボール,本田 仁海,佐藤 都志也,2-2,●●●
3,ストレート,-,右飛  [外野前進],本田 仁海,佐藤 都志也,2-2,●●●
1,スライダー,138km/h,ボール,小野 郁,中川 圭太,2-2,
2,スライダー,137km/h,見逃し,小野 郁,中川 圭太,2-2,
3,ストレート,152km/h,ファウル,小野 郁,中川 圭太,2-2,
4,スライダー,-,ファウル,小野 郁,中川 圭太,2-2,
5,スライダー,-,中安,小野 郁,中川 圭太,2-2,
1,ストレート,-,投犠打  [セーフティバント],小野 郁,安達 了一,2-2,●
1,ストレート,-,二ゴロ,小野 郁,マッカーシー,2-2,●●
1,スライダー,138km/h,ボール,小野 郁,若月 健矢,2-2,●●●
2,スライダー,140km/h,空振り,小野 郁,若月 健矢,2-2,●●●
3,スライダー,140km/h,空振り,小野 郁,若月 健矢,2-2,●●●
4,スライダー,-,右飛,小野 郁,若月 健矢,2-2,●●●
1,ストレート,-,見逃し,ワゲスパック,荻野 貴司,2-2,●
2,ツーシーム,-,遊ゴロ,ワゲスパック,荻野 貴司,2-2,●
1,スライダー,137km/h,見逃し,ワゲスパック,角中 勝也,2-2,●●
2,スプリット,140km/h,ボール,ワゲスパック,角中 勝也,2-2,●●
3,スライダー,-,ファウル,ワゲスパック,角中 勝也,2-2,●●
4,ストレート,156km/h,ファウル,ワゲスパック,角中 勝也,2-2,●●
5,ストレート,155km/h,ボール,ワゲスパック,角中 勝也,2-2,●●
6,スプリット,-,遊飛  [バットの先],ワゲスパック,角中 勝也,2-2,●●
1,スライダー,-,ファウル  [ライン際],ワゲスパック,中村 奨吾,2-2,●●●
2,ツーシーム,148km/h,空振り  [ハーフスイング],ワゲスパック,中村 奨吾,2-2,●●●
3,ストレート,-,三ゴロ  [高めのつり球を要求],ワゲスパック,中村 奨吾,2-2,●●●
1,ストレート,152km/h,ボール,オスナ,紅林 弘太郎,2-2,●
2,ストレート,152km/h,空振り,オスナ,紅林 弘太郎,2-2,●
3,ストレート,152km/h,ファウル,オスナ,紅林 弘太郎,2-2,●
4,チェンジアップ,-,三直  [ジャンピングキャッチ],オスナ,紅林 弘太郎,2-2,●
1,ストレート,154km/h,ボール,オスナ,福田 周平,2-2,●●
2,ストレート,148km/h,見逃し,オスナ,福田 周平,2-2,●●
3,チェンジアップ,135km/h,ボール,オスナ,福田 周平,2-2,●●
4,ストレート,153km/h,見逃し,オスナ,福田 周平,2-2,●●
5,チェンジアップ,132km/h,ボール,オスナ,福田 周平,2-2,●●
6,ストレート,154km/h,ファウル,オスナ,福田 周平,2-2,●●
7,ストレート,-,捕邪飛  [高々と舞い上がる],オスナ,福田 周平,2-2,●●
1,ストレート,153km/h,見逃し,オスナ,宗 佑磨,2-2,●●●
2,ストレート,155km/h,ファウル,オスナ,宗 佑磨,2-2,●●●
3,チェンジアップ,-,遊ゴロ,オスナ,宗 佑磨,2-2,●●●
1,ストレート,151km/h,見逃し,ワゲスパック,山口 航輝,2-2,●
2,スライダー,140km/h,見逃し,ワゲスパック,山口 航輝,2-2,●
3,ストレート,153km/h,ボール  [高めのつり球を要求],ワゲスパック,山口 航輝,2-2,●
4,ストレート,146km/h,ファウル,ワゲスパック,山口 航輝,2-2,●
5,スライダー,-,ファウル,ワゲスパック,山口 航輝,2-2,●
6,ストレート,155km/h,ボール,ワゲスパック,山口 航輝,2-2,●
7,ナックルカーブ,123km/h,ファウル,ワゲスパック,山口 航輝,2-2,●
8,ストレート,155km/h,空三振,ワゲスパック,山口 航輝,2-2,●
1,スライダー,136km/h,ボール,ワゲスパック,安田 尚憲,2-2,●
2,スプリット,139km/h,見逃し,ワゲスパック,安田 尚憲,2-2,●
3,ストレート,153km/h,ボール,ワゲスパック,安田 尚憲,2-2,●
4,ストレート,151km/h,ボール,ワゲスパック,安田 尚憲,2-2,●
5,スライダー,138km/h,四球,ワゲスパック,安田 尚憲,2-2,●
1,スライダー,136km/h,見逃し,ワゲスパック,レアード,2-2,●●
2,ツーシーム,147km/h,ボール  [ハーフスイング],ワゲスパック,レアード,2-2,●●
3,ツーシーム,-,二ゴロ  [ランエンドヒット、詰り],ワゲスパック,レアード,2-2,●●
1,スライダー,-,ファウル,ワゲスパック,髙部 瑛斗,2-3,●●
2,ストレート,150km/h,ボール,ワゲスパック,髙部 瑛斗,2-3,●●
3,スライダー,-,ファウル  [ライン際],ワゲスパック,髙部 瑛斗,2-3,●●
4,ストレート,154km/h,ファウル,ワゲスパック,髙部 瑛斗,2-3,●●
5,スプリット,-,ボール  [ワンバウンド、捕手後逸阻止],ワゲスパック,髙部 瑛斗,2-3,●●
6,ストレート,152km/h,ファウル,ワゲスパック,髙部 瑛斗,2-3,●●
7,ナックルカーブ,122km/h,ファウル,ワゲスパック,髙部 瑛斗,2-3,●●
8,ストレート,154km/h,ボール  [観客どよめく],ワゲスパック,髙部 瑛斗,2-3,●●
9,スプリット,138km/h,ファウル,ワゲスパック,髙部 瑛斗,2-3,●●
10,ナックルカーブ,-,右安  [サヨナラ、ヘッドスライディング、チームメイトから手荒い祝福を受ける、観客大歓声],ワゲスパック,髙部 瑛斗,2-3,●●
1,ストレート,151km/h,見逃し,レイ,万波 中正,0-0,●
2,ツーシーム,151km/h,空振り,レイ,万波 中正,0-0,●
3,スライダー,140km/h,ボール,レイ,万波 中正,0-0,●
4,スライダー,140km/h,空三振,レイ,万波 中正,0-0,●
1,ストレート,154km/h,ファウル,レイ,清宮 幸太郎,0-0,●●
2,ストレート,151km/h,ボール  [高めのつり球を要求],レイ,清宮 幸太郎,0-0,●●
3,ストレート,152km/h,ファウル,レイ,清宮 幸太郎,0-0,●●
4,ストレート,152km/h,ファウル,レイ,清宮 幸太郎,0-0,●●
5,チェンジアップ,141km/h,ファウル,レイ,清宮 幸太郎,0-0,●●
6,チェンジアップ,-,中飛  [泳ぎ、当てただけ],レイ,清宮 幸太郎,0-0,●●
1,ストレート,-,投ゴロ  [詰り],レイ,松本 剛,0-0,●●●
1,カットボール,145km/h,ファウル,ポンセ,三森 大貴,0-0,●
2,ストレート,153km/h,ファウル  [セーフティバント、バントファウル],ポンセ,三森 大貴,0-0,●
3,ストレート,-,投ゴロ  [素手で捕球],ポンセ,三森 大貴,0-0,●
1,ツーシーム,-,二ゴロ,ポンセ,周東 佑京,0-0,●●
1,ストレート,154km/h,空振り,ポンセ,柳田 悠岐,0-0,●●●
2,ストレート,153km/h,ボール,ポンセ,柳田 悠岐,0-0,●●●
3,チェンジアップ,142km/h,ボール,ポンセ,柳田 悠岐,0-0,●●●
4,カットボール,148km/h,ボール,ポンセ,柳田 悠岐,0-0,●●●
5,ストレート,154km/h,三邪飛  [詰り],ポンセ,柳田 悠岐,0-0,●●●
1,ストレート,152km/h,見逃し,レイ,野村 佑希,0-0,●
2,スライダー,139km/h,ボール,レイ,野村 佑希,0-0,●
3,スライダー,139km/h,ファウル,レイ,野村 佑希,0-0,●
4,ストレート,151km/h,ボール,レイ,野村 佑希,0-0,●
5,ストレート,150km/h,空三振,レイ,野村 佑希,0-0,●
1,ナックルカーブ,130km/h,ボール  [ワンバウンド],レイ,淺間 大基,0-0,●
2,ストレート,150km/h,ボール,レイ,淺間 大基,0-0,●
3,ストレート,151km/h,ファウル,レイ,淺間 大基,0-0,●
4,ストレート,152km/h,ボール,レイ,淺間 大基,0-0,●
5,ストレート,150km/h,四球,レイ,淺間 大基,0-0,●
1,ナックルカーブ,-,ボール  [送球がバウンド],レイ,アルカンタラ,0-0,●
1,ナックルカーブ,-,ボール  [送球がバウンド],レイ,アルカンタラ,0-0,●●
2,ナックルカーブ,130km/h,見逃し,レイ,アルカンタラ,0-0,●●
3,ストレート,152km/h,ボール,レイ,アルカンタラ,0-0,●●
4,ストレート,150km/h,ボール,レイ,アルカンタラ,0-0,●●
5,カットボール,146km/h,ファウル,レイ,アルカンタラ,0-0,●●
6,チェンジアップ,139km/h,ファウル,レイ,アルカンタラ,0-0,●●
7,カットボール,-,二ゴロ,レイ,アルカンタラ,0-0,●●
1,スライダー,140km/h,見逃し,レイ,ヌニエス,0-0,●●●
2,ストレート,151km/h,ボール  [高めのつり球を要求],レイ,ヌニエス,0-0,●●●
3,ツーシーム,150km/h,見逃し,レイ,ヌニエス,0-0,●●●
4,スライダー,139km/h,右飛  [泳ぎ],レイ,ヌニエス,0-0,●●●
1,ストレート,153km/h,ボール,ポンセ,デスパイネ,0-0,●
2,ストレート,-,遊ゴロ  [詰り],ポンセ,デスパイネ,0-0,●
1,ナックルカーブ,130km/h,空振り  [ワンバウンド],ポンセ,牧原 大成,0-0,●
2,カットボール,146km/h,ファウル  [自打球],ポンセ,牧原 大成,0-0,●
3,ストレート,155km/h,ボール,ポンセ,牧原 大成,0-0,●
4,ツーシーム,-,中３,ポンセ,牧原 大成,0-0,●
1,ストレート,154km/h,見逃し,ポンセ,今宮 健太,0-1,●●
2,カットボール,147km/h,ファウル,ポンセ,今宮 健太,0-1,●●
3,カットボール,147km/h,ボール,ポンセ,今宮 健太,0-1,●●
4,チェンジアップ,142km/h,ボール  [ワンバウンド],ポンセ,今宮 健太,0-1,●●
5,カットボール,-,一ゴロ  [内野前進、ヘッドスライディング],ポンセ,今宮 健太,0-1,●●
1,ストレート,152km/h,見逃し,ポンセ,柳町 達,0-1,●●●
2,カットボール,148km/h,ボール,ポンセ,柳町 達,0-1,●●●
3,ストレート,153km/h,ファウル,ポンセ,柳町 達,0-1,●●●
4,チェンジアップ,142km/h,ボール,ポンセ,柳町 達,0-1,●●●
5,ストレート,151km/h,ボール,ポンセ,柳町 達,0-1,●●●
6,ストレート,152km/h,ファウル,ポンセ,柳町 達,0-1,●●●
7,チェンジアップ,-,遊ゴロ,ポンセ,柳町 達,0-1,●●●
1,ストレート,147km/h,ボール,レイ,上川畑 大悟,0-1,
2,ツーシーム,148km/h,見逃し,レイ,上川畑 大悟,0-1,
3,カットボール,140km/h,中安  [詰り],レイ,上川畑 大悟,0-1,
1,ストレート,-,投犠打,レイ,石川 亮,0-1,●
1,ストレート,149km/h,ボール,レイ,万波 中正,0-1,●●
2,ツーシーム,151km/h,ボール,レイ,万波 中正,0-1,●●
3,ツーシーム,147km/h,ボール,レイ,万波 中正,0-1,●●
4,ストレート,152km/h,見逃し,レイ,万波 中正,0-1,●●
5,ストレート,149km/h,空振り,レイ,万波 中正,0-1,●●
6,スライダー,136km/h,ファウル,レイ,万波 中正,0-1,●●
7,ストレート,150km/h,空三振,レイ,万波 中正,0-1,●●
1,ストレート,150km/h,ボール,レイ,清宮 幸太郎,0-1,●●●
2,ナックルカーブ,127km/h,見逃し,レイ,清宮 幸太郎,0-1,●●●
3,ストレート,151km/h,見逃し,レイ,清宮 幸太郎,0-1,●●●
4,ストレート,148km/h,ボール,レイ,清宮 幸太郎,0-1,●●●
5,カットボール,145km/h,空三振,レイ,清宮 幸太郎,0-1,●●●
1,ストレート,149km/h,見逃し,ポンセ,中村 晃,0-1,●
2,チェンジアップ,137km/h,見逃し,ポンセ,中村 晃,0-1,●
3,ストレート,154km/h,空三振,ポンセ,中村 晃,0-1,●
1,ナックルカーブ,127km/h,見逃し,ポンセ,甲斐 拓也,0-1,●●
2,ナックルカーブ,131km/h,ファウル,ポンセ,甲斐 拓也,0-1,●●
3,ストレート,152km/h,ファウル,ポンセ,甲斐 拓也,0-1,●●
4,ストレート,152km/h,ファウル,ポンセ,甲斐 拓也,0-1,●●
5,ストレート,153km/h,ボール,ポンセ,甲斐 拓也,0-1,●●
6,ストレート,151km/h,三ゴロ  [詰り],ポンセ,甲斐 拓也,0-1,●●
1,カットボール,149km/h,見逃し,ポンセ,三森 大貴,0-1,●●
2,カットボール,144km/h,見逃し,ポンセ,三森 大貴,0-1,●●
3,チェンジアップ,-,中安,ポンセ,三森 大貴,0-1,●●
1,ストレート,-,空振り  [セーフティバント、バント空振り],ポンセ,周東 佑京,0-1,●●●
1,ストレート,148km/h,ボール,レイ,松本 剛,0-1,
2,ストレート,150km/h,見逃し,レイ,松本 剛,0-1,
3,チェンジアップ,140km/h,ファウル,レイ,松本 剛,0-1,
4,ストレート,-,右安,レイ,松本 剛,0-1,
1,ストレート,148km/h,見逃し,レイ,野村 佑希,0-1,●
2,ストレート,149km/h,見逃し,レイ,野村 佑希,0-1,●
3,チェンジアップ,140km/h,ファウル,レイ,野村 佑希,0-1,●
1,ストレート,148km/h,見逃し,レイ,野村 佑希,0-1,●●
2,ストレート,149km/h,見逃し,レイ,野村 佑希,0-1,●●
3,チェンジアップ,140km/h,ファウル,レイ,野村 佑希,0-1,●●
4,スライダー,136km/h,空三振,レイ,野村 佑希,0-1,●●
1,チェンジアップ,139km/h,ファウル,レイ,淺間 大基,0-1,●●●
2,ストレート,150km/h,ボール,レイ,淺間 大基,0-1,●●●
3,ストレート,150km/h,ボール,レイ,淺間 大基,0-1,●●●
4,チェンジアップ,-,一直  [痛烈な当たり、野手の正面をつく],レイ,淺間 大基,0-1,●●●
1,ストレート,150km/h,ボール,ポンセ,周東 佑京,0-1,●
2,ナックルカーブ,130km/h,ボール  [ワンバウンド],ポンセ,周東 佑京,0-1,●
3,ストレート,151km/h,見逃し,ポンセ,周東 佑京,0-1,●
4,ストレート,153km/h,空振り,ポンセ,周東 佑京,0-1,●
5,ストレート,153km/h,見三振  [構えたところにズバリ],ポンセ,周東 佑京,0-1,●
1,チェンジアップ,141km/h,空振り,ポンセ,柳田 悠岐,0-1,●●
2,チェンジアップ,140km/h,空振り,ポンセ,柳田 悠岐,0-1,●●
3,ストレート,153km/h,ボール,ポンセ,柳田 悠岐,0-1,●●
4,カットボール,146km/h,ボール,ポンセ,柳田 悠岐,0-1,●●
5,チェンジアップ,142km/h,三邪飛,ポンセ,柳田 悠岐,0-1,●●
1,ストレート,152km/h,ボール,ポンセ,デスパイネ,0-1,●●●
2,ストレート,152km/h,右飛  [フェンスギリギリ],ポンセ,デスパイネ,0-1,●●●
1,カットボール,143km/h,ボール  [セーフティバント、バント構え],レイ,アルカンタラ,0-1,●
2,ストレート,148km/h,空振り,レイ,アルカンタラ,0-1,●
